ts_open,o,h,l,c,v,ts_close
1700490600.0,386.049988,388.649994,386.049988,387.640015,9268506.000000,1700494200.0
1700494200.0,387.640015,389.029999,387.220001,388.850006,5344153.000000,1700497800.0
1700497800.0,388.859985,389.359985,388.619995,389.040009,4246423.000000,1700501400.0
1700501400.0,389.059998,390.429993,388.829987,390.320007,6220355.000000,1700505000.0
1700505000.0,390.320007,390.480011,390.019989,390.290009,4628360.000000,1700508600.0
1700508600.0,390.299988,391.410004,390.299988,391.160004,5798719.000000,1700512200.0
1700512200.0,391.149994,391.200012,390.424988,390.739990,6497117.000000,1700515800.0
1700577000.0,389.010010,389.230011,386.829987,386.940002,10440995.000000,1700580600.0
1700580600.0,386.950012,387.579987,386.700012,387.459991,6037209.000000,1700584200.0
1700584200.0,387.450012,388.105011,387.019989,388.040009,4959489.000000,1700587800.0
1700587800.0,388.035004,388.489990,387.320007,387.600006,3650147.000000,1700591400.0
1700591400.0,387.609985,388.510010,387.480011,388.096710,3369777.000000,1700595000.0
1700595000.0,388.060089,388.730011,387.829987,388.500000,4089850.000000,1700598600.0
1700598600.0,388.515015,388.549988,388.059998,388.420013,6788175.000000,1700602200.0
1700663400.0,391.339996,393.070007,389.040009,390.383514,15477767.000000,1700667000.0
1700667000.0,390.390015,391.290009,389.559998,390.447113,5524797.000000,1700670600.0
1700670600.0,390.459991,391.339996,390.350006,390.980011,3778288.000000,1700674200.0
1700674200.0,390.989990,391.339996,390.299988,391.311310,3036475.000000,1700677800.0
1700677800.0,391.339996,391.420013,390.869995,390.970001,3885530.000000,1700681400.0
1700681400.0,390.962006,390.980011,389.200012,390.269989,6272360.000000,1700685000.0
1700685000.0,390.270111,390.380005,389.962311,390.040009,3753303.000000,1700688600.0
1700836200.0,389.649994,390.250000,388.720001,388.834991,6126479.000000,1700839800.0
1700839800.0,388.839996,389.260010,388.500000,389.170013,3171205.000000,1700843400.0
